File,code,PrevDH,Lag,Seg_Start,Seg_End,Word,Word_Start,Word_End,PrevWord,Pre_Seg,Pre_Seg_Start,Pre_Seg_End,Post_Seg,Post_Seg_Start,Post_Seg_End,Window,Vowels_per_Second,gender,birthyear,age,obs,prev
PH00-1-1,0,1,1.56,1649.633,1649.703,THEY'RE,1649.633,1649.813,THE,sp,1649.593,1649.633,EH,1649.703,1649.733,1.699,3.531,m,1979,21,0,1
PH00-1-1,1,0,0.68,1650.432,1650.463,THE,1650.432,1650.493,THEY'RE,N,1650.403,1650.432,AH,1650.463,1650.493,2.19,4.11,m,1979,21,1,0
PH00-1-1,1,1,6,1656.173,1656.243,THAT,1656.173,1656.493,THE,ER,1656.143,1656.173,AE,1656.243,1656.343,2.29,2.62,m,1979,21,1,1
PH00-1-1,1,1,12.11,1668.503,1668.533,THEY,1668.503,1668.603,THAT,N,1668.473,1668.503,EY,1668.533,1668.603,0.99,7.071,m,1979,21,1,1
PH00-1-1,1,1,8.76,1677.273,1677.313,THEY,1677.273,1677.363,THEY,N,1677.243,1677.273,EY,1677.313,1677.363,1.48,4.054,m,1979,21,1,1
PH00-1-1,1,1,1.459,1678.683,1678.753,THEY,1678.683,1678.822,THEY,ER,1678.603,1678.683,EY,1678.753,1678.822,2.68,1.866,m,1979,21,1,1
PH00-1-1,1,1,1.901,1680.613,1680.663,THEY,1680.613,1680.723,THEY,L,1680.533,1680.613,EY,1680.663,1680.723,1.889,4.235,m,1979,21,1,1
PH00-1-1,2,1,0.87,1681.452,1681.493,THEN,1681.452,1681.593,THEY,N,1681.423,1681.452,EH,1681.493,1681.523,1.43,5.594,m,1979,21,1,1
PH00-1-1,1,2,0.16,1681.593,1681.633,THEY,1681.593,1681.753,THEN,N,1681.523,1681.593,EY,1681.633,1681.753,1.51,5.298,m,1979,21,1,1
PH00-1-1,1,1,5.29,1686.873,1686.913,THAT'S,1686.873,1687.043,THEY,sp,1686.853,1686.873,AE,1686.913,1686.943,1.5,3.333,m,1979,21,1,1
PH00-1-1,0,1,11.135,1697.928,1697.977,THEY,1697.928,1698.178,THAT'S,sp,1697.788,1697.928,EY,1697.977,1698.178,1.24,4.032,m,1979,21,0,1
PH00-1-1,1,0,6.155,1704.093,1704.143,THAT'S,1704.093,1704.333,THEY,K,1704.053,1704.093,AE,1704.143,1704.243,0.849,8.245,m,1979,21,1,0
PH00-1-1,1,2,36.74,1740.692,1740.723,THAT,1740.692,1741.073,THAT'S,Z,1740.643,1740.692,AE,1740.723,1741.023,1.761,4.543,m,1979,21,1,1
PH00-1-1,1,1,27.06,1767.793,1767.843,THAT,1767.793,1768.133,THAT,UW,1767.753,1767.793,AE,1767.843,1768.103,1.49,4.027,m,1979,21,1,1
PH00-1-1,1,1,25.354,1793.428,1793.458,THE,1793.428,1793.487,THAT,N,1793.397,1793.428,AH,1793.458,1793.487,1.01,9.901,m,1979,21,1,1
PH00-1-1,0,1,2.16,1795.527,1795.578,THEN,1795.527,1795.647,THE,sp,1795.458,1795.527,EH,1795.578,1795.617,1.07,5.607,m,1979,21,0,1
PH00-1-1,0,0,1.266,1796.783,1796.833,THEN,1796.783,1796.913,THEN,sp,1796.713,1796.783,EH,1796.833,1796.883,1.304,3.067,m,1979,21,0,0
PH00-1-1,1,0,8.29,1804.893,1804.943,THAT,1804.893,1805.203,THEN,Z,1804.823,1804.893,AE,1804.943,1805.142,4.05,0.988,m,1979,21,1,0
PH00-1-1,0,1,9.56,1814.573,1814.633,THAT'S,1814.573,1814.763,THAT,sp,1814.113,1814.573,AE,1814.633,1814.693,1.289,3.879,m,1979,21,0,1
PH00-1-1,1,0,0.58,1815.182,1815.213,THAT'S,1815.182,1815.343,THAT'S,UW,1815.152,1815.182,AE,1815.213,1815.262,0.77,9.091,m,1979,21,1,0
PH00-1-1,1,1,56.28,1871.553,1871.583,THE,1871.553,1871.623,THAT'S,ER,1871.523,1871.553,AH,1871.583,1871.623,1.24,8.065,m,1979,21,1,1
PH00-1-1,1,2,31.29,1902.813,1902.843,THE,1902.813,1902.913,THE,V,1902.783,1902.813,AH,1902.843,1902.913,1.52,3.289,m,1979,21,1,1
PH00-1-1,1,1,1.499,1904.233,1904.312,THERE,1904.233,1904.412,THE,OW,1904.123,1904.233,EH,1904.312,1904.373,1.58,5.063,m,1979,21,1,1
PH00-1-1,1,2,53.111,1957.382,1957.413,THIS,1957.382,1957.523,THERE,NG,1957.352,1957.382,AH,1957.413,1957.443,1.161,4.307,m,1979,21,1,1
PH00-1-1,1,0,51.335,2008.758,2008.818,THE,2008.758,2008.858,THIS,ER,2008.728,2008.758,AH,2008.818,2008.858,1.16,6.897,m,1979,21,1,0
PH00-1-1,1,1,1.76,2010.528,2010.588,THE,2010.528,2010.618,THE,ER,2010.487,2010.528,AH,2010.588,2010.618,0.88,10.227,m,1979,21,1,1
PH00-1-1,1,1,5.56,2016.078,2016.148,THE,2016.078,2016.178,THE,S,2016.038,2016.078,AH,2016.148,2016.178,1.739,4.025,m,1979,21,1,1
PH00-1-1,1,1,0.56,2016.677,2016.707,THE,2016.677,2016.738,THE,L,2016.648,2016.677,AH,2016.707,2016.738,0.79,8.861,m,1979,21,1,1
PH00-1-1,1,1,0.45,2017.127,2017.158,THE,2017.127,2017.188,THE,V,2017.088,2017.127,AH,2017.158,2017.188,1.72,2.907,m,1979,21,1,1
PH00-1-1,1,1,2.63,2019.708,2019.787,THE,2019.708,2019.818,THE,ER,2019.648,2019.708,AH,2019.787,2019.818,0.96,8.333,m,1979,21,1,1
PH00-1-1,0,1,0.719,2020.378,2020.438,THERE,2020.378,2020.537,THE,sp,2020.358,2020.378,EH,2020.438,2020.507,1.405,2.135,m,1979,21,0,1
PH00-1-1,1,0,8.696,2029.093,2029.133,THIS,2029.093,2029.233,THERE,IY,2029.023,2029.093,AH,2029.133,2029.163,1.21,4.959,m,1979,21,1,0
PH00-1-1,1,1,0.82,2029.933,2029.963,THAT,2029.933,2030.053,THIS,OW,2029.903,2029.933,AH,2029.963,2030.023,1.15,6.087,m,1979,21,1,1
PH00-1-1,1,1,1.64,2031.483,2031.523,THAT'S,2031.483,2031.693,THAT,sp,2031.463,2031.483,AE,2031.523,2031.603,1.449,4.141,m,1979,21,1,1
PH00-1-1,1,1,0.81,2032.402,2032.432,THAT,2032.402,2032.503,THAT'S,Z,2032.373,2032.402,AH,2032.432,2032.473,1.2,7.5,m,1979,21,1,1
PH00-1-1,1,1,19.424,2051.708,2051.858,THEY,2051.708,2051.927,THAT,sp,2051.687,2051.708,EY,2051.858,2051.927,1,6,m,1979,21,1,1
PH00-1-1,1,9,15.301,2066.988,2067.018,THAT,2066.988,2067.228,THEY,V,2066.948,2066.988,AE,2067.018,2067.188,1.021,3.918,m,1979,21,1,0
PH00-1-1,1,1,0.839,2068.008,2068.038,THE,2068.008,2068.067,THAT,IY,2067.918,2068.008,AH,2068.038,2068.067,1.16,7.759,m,1979,21,1,1
PH00-1-1,0,1,0.65,2068.658,2068.688,THE,2068.658,2068.717,THE,P,2068.598,2068.658,AH,2068.688,2068.717,0.83,9.639,m,1979,21,0,1
PH00-1-1,1,9,25.656,2094.163,2094.202,THE,2094.163,2094.373,THE,N,2094.113,2094.163,IY,2094.202,2094.373,1.25,4,m,1979,21,1,0
PH00-1-1,1,1,12.676,2106.899,2106.929,THAT,2106.899,2107.049,THE,Z,2106.849,2106.899,AE,2106.929,2107.019,2.356,3.396,m,1979,21,1,1
PH00-1-1,1,2,32.888,2139.827,2139.868,THEY,2139.827,2139.937,THAT,V,2139.797,2139.827,EY,2139.868,2139.937,1.23,6.504,m,1979,21,1,1
PH00-1-1,1,1,0.361,2140.208,2140.238,THE,2140.208,2140.298,THEY,AH,2140.178,2140.208,IY,2140.238,2140.298,1.141,7.011,m,1979,21,1,1
PH00-1-1,1,1,0.589,2140.768,2140.818,THEY,2140.768,2140.887,THE,EY,2140.647,2140.768,EY,2140.818,2140.887,1.231,7.311,m,1979,21,1,1
PH00-1-1,1,1,6.481,2147.268,2147.318,THE,2147.268,2147.368,THEY,N,2147.228,2147.268,AH,2147.318,2147.368,2.021,3.958,m,1979,21,1,1
PH00-1-1,1,1,1.3,2148.458,2148.527,THE,2148.458,2148.668,THE,N,2148.408,2148.458,IY,2148.527,2148.668,2.99,2.341,m,1979,21,1,1
PH00-1-1,0,1,3.7,2152.198,2152.248,THERE'S,2152.198,2152.368,THE,sp,2152.098,2152.198,EH,2152.248,2152.288,1.81,3.315,m,1979,21,0,1
PH00-1-1,1,0,4.22,2156.498,2156.527,THE,2156.498,2156.588,THERE'S,ER,2156.468,2156.498,AH,2156.527,2156.588,1.24,9.677,m,1979,21,1,0
PH00-1-1,1,9,28.82,2185.237,2185.288,THE,2185.237,2185.408,THE,V,2185.158,2185.237,AH,2185.288,2185.408,1.85,4.324,m,1979,21,1,0
PH00-1-1,1,9,38.04,2223.258,2223.338,THERE,2223.258,2223.448,THE,L,2223.188,2223.258,EH,2223.338,2223.408,1.44,4.167,m,1979,21,1,0
PH00-1-1,1,9,22.84,2246.228,2246.258,THE,2246.228,2246.288,THERE,V,2246.198,2246.228,AH,2246.258,2246.288,0.771,9.079,m,1979,21,1,0
PH00-1-1,1,9,7.045,2253.223,2253.263,THE,2253.223,2253.333,THE,L,2253.163,2253.223,IY,2253.263,2253.333,1.26,6.349,m,1979,21,1,0
PH00-1-1,1,1,0.74,2253.903,2253.933,THEY'RE,2253.903,2254.073,THE,Z,2253.802,2253.903,EH,2253.933,2253.973,1.46,4.795,m,1979,21,1,1
PH00-1-1,2,1,0.37,2254.303,2254.343,THEY,2254.303,2254.443,THEY'RE,sp,2254.073,2254.303,EY,2254.343,2254.443,1.2,5,m,1979,21,1,1
PH00-1-1,2,1,32.65,2286.932,2286.983,THAT,2286.932,2287.093,THEY,K,2286.883,2286.932,AE,2286.983,2287.052,1.209,6.617,m,1979,21,1,1
PH00-1-1,1,2,0.88,2287.913,2287.943,THE,2287.913,2287.973,THAT,N,2287.882,2287.913,AH,2287.943,2287.973,1.66,5.422,m,1979,21,1,1
PH00-1-1,2,1,2.87,2290.713,2290.783,THERE,2290.713,2290.843,THE,N,2290.682,2290.713,EH,2290.783,2290.812,1.05,7.619,m,1979,21,1,1
PH00-1-1,1,2,9.955,2300.438,2300.478,THEN,2300.438,2300.798,THERE,sp,2300.178,2300.438,EH,2300.478,2300.518,3.725,0.537,m,1979,21,1,1
PH00-1-1,1,1,0.759,2301.438,2301.468,THERE'S,2301.438,2301.557,THEN,sp,2301.238,2301.438,EH,2301.468,2301.498,1.32,5.303,m,1979,21,1,1
PH00-1-1,2,1,3.801,2305.298,2305.328,THE,2305.298,2305.358,THERE'S,AH,2305.268,2305.298,AH,2305.328,2305.358,1.24,8.065,m,1979,21,1,1
PH00-1-1,1,2,7.36,2312.518,2312.608,THAT,2312.518,2312.718,THE,sp,2312.428,2312.518,AE,2312.608,2312.688,1.159,6.04,m,1979,21,1,1
PH00-1-1,1,1,0.499,2313.108,2313.158,THAN,2313.108,2313.217,THAT,ER,2313.078,2313.108,AH,2313.158,2313.187,1.199,8.34,m,1979,21,1,1
PH00-1-1,1,1,1.081,2314.228,2314.268,THE,2314.228,2314.298,THAN,ER,2314.188,2314.228,AH,2314.268,2314.298,1.201,6.661,m,1979,21,1,1
PH00-1-1,1,1,6.56,2320.758,2320.808,THE,2320.758,2320.858,THE,N,2320.718,2320.758,AH,2320.808,2320.858,1.69,4.142,m,1979,21,1,1
PH00-1-1,1,1,8.65,2329.228,2329.258,THERE,2329.228,2329.508,THE,L,2329.138,2329.228,EH,2329.258,2329.358,1.67,4.192,m,1979,21,1,1
PH00-1-1,2,1,2.41,2331.768,2331.848,THEY'RE,2331.768,2331.918,THERE,sp,2331.678,2331.768,EH,2331.848,2331.878,1.9,2.105,m,1979,21,1,1
PH00-1-1,1,2,1.89,2333.718,2333.748,THEM,2333.718,2333.808,THEY'RE,V,2333.688,2333.718,AH,2333.748,2333.778,1.46,5.479,m,1979,21,1,1
PH00-1-1,1,0,16.75,2350.448,2350.488,THERE,2350.448,2350.558,THEM,N,2350.377,2350.448,EH,2350.488,2350.527,0.87,8.046,m,1979,21,1,0
PH00-1-1,1,1,2.89,2353.358,2353.388,THEY'RE,2353.358,2353.448,THERE,Z,2353.278,2353.358,EH,2353.388,2353.418,1.43,4.895,m,1979,21,1,1
PH00-1-1,1,1,9.135,2362.493,2362.533,THE,2362.493,2362.583,THEY'RE,N,2362.423,2362.493,AH,2362.533,2362.583,0.979,5.107,m,1979,21,1,1
PH00-1-1,1,1,0.539,2362.933,2362.962,THERE,2362.933,2363.122,THE,Z,2362.852,2362.933,EH,2362.962,2363.082,1.19,5.882,m,1979,21,1,1
PH00-1-1,0,1,1.91,2364.963,2365.003,THE,2364.963,2365.032,THERE,sp,2364.533,2364.963,AH,2365.003,2365.032,1.68,4.167,m,1979,21,0,1
PH00-1-1,2,0,0.871,2365.732,2365.873,THE,2365.732,2365.903,THE,R,2365.613,2365.732,AH,2365.873,2365.903,1.62,5.556,m,1979,21,1,0
PH00-1-1,1,2,0.61,2366.303,2366.363,THERE,2366.303,2366.513,THE,NG,2366.263,2366.303,EH,2366.363,2366.473,1.55,4.516,m,1979,21,1,1
PH00-1-1,1,1,0.71,2367.133,2367.183,THE,2367.133,2367.223,THERE,K,2367.063,2367.133,AH,2367.183,2367.223,1.6,5,m,1979,21,1,1
PH00-1-1,2,1,1.15,2368.303,2368.343,THE,2368.303,2368.373,THE,sp,2368.183,2368.303,AH,2368.343,2368.373,1.96,2.551,m,1979,21,1,1
PH00-1-1,1,2,2.189,2370.192,2370.243,THERE,2370.192,2370.562,THE,Z,2370.133,2370.192,EH,2370.243,2370.363,1.32,3.03,m,1979,21,1,1
PH00-1-1,1,9,3.861,2374.313,2374.363,THEY'RE,2374.313,2374.423,THERE,sp,2374.173,2374.313,EH,2374.363,2374.393,2.67,2.622,m,1979,21,1,0
PH00-1-1,0,0,9.39,2383.452,2383.553,THIS,2383.452,2383.813,THEY'RE,sp,2383.202,2383.452,IH,2383.553,2383.623,1.25,1.6,m,1979,21,0,0
PH00-1-1,1,0,2.199,2385.863,2385.893,THAT,2385.863,2386.012,THIS,Z,2385.813,2385.863,AE,2385.893,2385.963,1.34,7.463,m,1979,21,1,0
PH00-1-1,1,1,0.841,2386.763,2386.793,THERE,2386.763,2386.853,THAT,N,2386.733,2386.763,EH,2386.793,2386.823,1.441,7.634,m,1979,21,1,1
PH00-1-1,1,1,1.81,2388.553,2388.593,THEY'RE,2388.553,2388.663,THERE,sp,2388.483,2388.553,EH,2388.593,2388.623,1.419,2.114,m,1979,21,1,1
PH00-1-1,0,0,6.85,2395.433,2395.483,THE,2395.433,2395.513,THEY'RE,sp,2395.053,2395.433,AH,2395.483,2395.513,2.54,3.937,m,1979,21,0,0
PH00-1-1,1,0,4.605,2399.918,2399.948,THERE'S,2399.918,2400.118,THE,N,2399.858,2399.918,EH,2399.948,2399.978,1.47,5.442,m,1979,21,1,0
PH00-1-1,0,1,2.95,2402.958,2403.007,THERE,2402.958,2403.068,THERE'S,sp,2402.898,2402.958,EH,2403.007,2403.038,1.17,4.274,m,1979,21,0,1
PH00-1-1,2,1,112.365,2515.373,2515.403,THE,2515.373,2515.433,THERE,NG,2515.343,2515.373,AH,2515.403,2515.433,1.149,5.222,m,1979,21,1,1
PH00-1-1,2,9,4.6,2519.893,2519.933,THEN,2519.893,2520.033,THE,sp,2519.833,2519.893,EH,2519.933,2519.983,1.64,2.439,m,1979,21,1,0
PH00-1-1,1,2,4.28,2524.023,2524.183,THAT'S,2524.023,2524.313,THEN,sp,2523.703,2524.023,AE,2524.183,2524.213,1.62,3.704,m,1979,21,1,1
PH00-1-1,1,1,7.72,2531.973,2532.003,THE,2531.973,2532.033,THAT'S,NG,2531.943,2531.973,AH,2532.003,2532.033,1.27,4.724,m,1979,21,1,1
PH00-1-1,1,1,0.47,2532.383,2532.423,THEY,2532.383,2532.503,THE,NG,2532.343,2532.383,EY,2532.423,2532.503,1.039,7.7,m,1979,21,1,1
PH00-1-1,1,9,5.41,2537.772,2537.863,THEY,2537.772,2537.913,THEY,sp,2537.743,2537.772,EY,2537.863,2537.913,1.17,3.419,m,1979,21,1,0
PH00-1-1,1,1,0.39,2538.213,2538.243,THE,2538.213,2538.303,THEY,N,2538.183,2538.213,AH,2538.243,2538.303,1.39,5.755,m,1979,21,1,1
PH00-1-1,1,2,10.24,2548.473,2548.513,THE,2548.473,2548.543,THE,N,2548.443,2548.473,AH,2548.513,2548.543,2.181,2.293,m,1979,21,1,1
PH00-1-1,1,1,20.89,2569.233,2569.283,THAT'S,2569.233,2569.433,THE,sp,2567.893,2569.233,AE,2569.283,2569.323,2.89,1.038,m,1979,21,1,1
PH00-1-1,0,1,4.044,2573.367,2573.398,THEY,2573.367,2573.477,THAT'S,sp,2573.268,2573.367,EY,2573.398,2573.477,1.28,4.688,m,1979,21,0,1
PH00-1-1,1,0,1.191,2574.517,2574.588,THE,2574.517,2574.668,THEY,N,2574.378,2574.517,AH,2574.588,2574.668,1.701,5.291,m,1979,21,1,0
PH00-1-1,1,1,8.844,2583.383,2583.453,THEY,2583.383,2583.512,THE,OW,2583.353,2583.383,EY,2583.453,2583.512,1.865,2.681,m,1979,21,1,1
PH00-1-1,1,1,2.8,2586.223,2586.253,THEIR,2586.223,2586.312,THEY,V,2586.193,2586.223,EH,2586.253,2586.282,1.14,7.895,m,1979,21,1,1
PH00-1-1,1,1,1.371,2587.563,2587.593,THEY'RE,2587.563,2587.683,THEIR,Z,2587.503,2587.563,EH,2587.593,2587.623,1.08,5.556,m,1979,21,1,1
PH00-1-1,1,1,0.27,2587.773,2587.803,THEIR,2587.773,2587.953,THEY'RE,N,2587.723,2587.773,EH,2587.803,2587.833,1.08,6.481,m,1979,21,1,1
PH00-1-1,1,1,0.52,2588.333,2588.413,THEY,2588.333,2588.473,THEIR,R,2588.243,2588.333,EY,2588.413,2588.473,1.68,4.762,m,1979,21,1,1
PH00-1-1,1,1,11.3,2599.643,2599.693,THEY,2599.643,2599.773,THEY,N,2599.603,2599.643,EY,2599.693,2599.773,2.055,3.406,m,1979,21,1,1
PH00-1-1,1,9,53.31,2652.973,2653.023,THE,2652.973,2653.083,THEY,sp,2652.903,2652.973,AH,2653.023,2653.083,2.3,1.739,m,1979,21,1,0
PH00-1-1,1,9,12.505,2665.378,2665.468,THAT'S,2665.378,2665.588,THE,sp,2664.218,2665.378,AE,2665.468,2665.498,2.12,2.358,m,1979,21,1,0
PH00-1-1,1,1,19.229,2684.648,2684.678,THEY,2684.648,2684.817,THAT'S,Z,2684.587,2684.648,EY,2684.678,2684.817,1.27,6.299,m,1979,21,1,1
PH00-1-1,1,2,9.16,2693.898,2693.928,THEY,2693.898,2693.977,THEY,M,2693.848,2693.898,EY,2693.928,2693.977,1.07,5.607,m,1979,21,1,1
PH00-1-1,1,1,2.856,2696.693,2696.743,THAT,2696.693,2696.833,THEY,V,2696.653,2696.693,AH,2696.743,2696.802,1.059,6.61,m,1979,21,1,1
PH00-1-1,1,1,24.59,2721.273,2721.333,THEY,2721.273,2721.423,THAT,sp,2721.233,2721.273,EY,2721.333,2721.423,1.52,3.289,m,1979,21,1,1
PH00-1-1,2,1,3.79,2724.933,2725.013,THEY'RE,2724.933,2725.213,THEY,OW,2724.833,2724.933,EH,2725.013,2725.073,1.879,2.661,m,1979,21,1,1
PH00-1-1,1,2,1.7,2726.823,2726.853,THEY'LL,2726.823,2726.913,THEY'RE,Z,2726.773,2726.823,EY,2726.853,2726.883,1.071,5.602,m,1979,21,1,1
PH00-1-1,1,1,27.93,2754.712,2754.783,THEN,2754.712,2754.843,THEY'LL,ER,2754.613,2754.712,EH,2754.783,2754.813,1.68,3.571,m,1979,21,1,1
PH00-1-1,1,1,0.15,2754.843,2754.873,THAT'S,2754.843,2754.993,THEN,N,2754.813,2754.843,AE,2754.873,2754.913,1.71,3.509,m,1979,21,1,1
PH00-1-1,1,1,1.79,2756.583,2756.613,THEN,2756.583,2756.783,THAT'S,L,2756.423,2756.583,EH,2756.613,2756.683,2.41,1.66,m,1979,21,1,1
PH00-1-1,2,1,30.01,2786.692,2786.723,THEY,2786.692,2786.793,THEN,K,2786.633,2786.692,EY,2786.723,2786.793,1.31,6.107,m,1979,21,1,1
PH00-1-1,0,2,2.34,2789.033,2789.093,THEY,2789.033,2789.133,THEY,sp,2788.903,2789.033,EY,2789.093,2789.133,1.31,4.58,m,1979,21,0,1
PH00-1-1,1,0,3.26,2792.143,2792.213,THERE,2792.143,2792.393,THEY,P,2792.113,2792.143,EH,2792.213,2792.303,1.02,3.922,m,1979,21,1,0
PH00-1-1,0,1,0.96,2793.273,2793.312,THE,2793.273,2793.353,THERE,K,2793.243,2793.273,AH,2793.312,2793.353,1.69,3.55,m,1979,21,0,1
PH00-1-1,1,9,11.77,2805.063,2805.093,THE,2805.063,2805.123,THE,AY,2804.982,2805.063,AH,2805.093,2805.123,1.14,4.386,m,1979,21,1,0
PH00-1-2,1,1,20.115,103.018,103.058,THAT'S,103.018,103.308,THAT,sp,102.907,103.018,AE,103.058,103.167,2.16,3.241,f,1948,52,1,1
PH00-1-2,1,1,49.91,153.058,153.128,THEY,153.058,153.218,THAT'S,ER,153.018,153.058,EY,153.128,153.218,1.73,4.624,f,1948,52,1,1
PH00-1-2,1,1,14.26,167.408,167.438,THE,167.408,167.478,THEY,V,167.338,167.408,AH,167.438,167.478,2.1,4.286,f,1948,52,1,1
PH00-1-2,0,1,0.77,167.998,168.048,THE,167.998,168.248,THE,sp,167.768,167.998,IY,168.048,168.248,1.608,3.731,f,1948,52,0,1
PH00-1-2,1,0,1.688,169.386,169.536,THEN,169.386,169.936,THE,L,169.325,169.386,EH,169.536,169.756,2.148,3.724,f,1948,52,1,0
PH00-1-2,0,1,0.359,170.066,170.136,THAT'S,170.066,170.295,THEN,sp,169.936,170.066,AE,170.136,170.166,1.96,3.571,f,1948,52,0,1
PH00-1-2,1,0,0.23,170.416,170.466,THEY,170.416,170.525,THAT'S,L,170.366,170.416,EY,170.466,170.525,1.33,3.759,f,1948,52,1,0
PH00-1-2,2,1,0.741,171.096,171.146,THEIR,171.096,171.266,THEY,sp,170.976,171.096,EH,171.146,171.176,1.72,4.651,f,1948,52,1,1
PH00-1-2,0,2,10.837,182.043,182.073,THE,182.043,182.103,THEIR,N,181.992,182.043,AH,182.073,182.103,1.54,7.143,f,1948,52,0,1
PH00-1-2,1,0,0.91,182.933,182.973,THE,182.933,183.013,THE,L,182.863,182.933,AH,182.973,183.013,1.79,5.028,f,1948,52,1,0
PH00-1-2,0,1,5.729,188.482,188.523,THERE,188.482,188.742,THE,P,188.413,188.482,EH,188.523,188.622,1.26,4.762,f,1948,52,0,1
PH00-1-2,1,0,4.8,193.202,193.273,THEY,193.202,193.542,THERE,sp,193.162,193.202,EY,193.273,193.542,1.43,2.797,f,1948,52,1,0
PH00-1-2,1,1,0.781,194.173,194.223,THEY,194.173,194.323,THEY,sp,194.153,194.173,EY,194.223,194.323,1.26,3.968,f,1948,52,1,1
PH00-1-2,1,1,0.61,194.762,194.823,THEY,194.762,194.933,THEY,UW,194.663,194.762,EY,194.823,194.933,1.3,5.385,f,1948,52,1,1
PH00-1-2,1,1,0.65,195.473,195.533,THE,195.473,195.583,THEY,UW,195.442,195.473,AH,195.533,195.583,2.775,2.162,f,1948,52,1,1
PH00-1-2,0,1,5.715,201.208,201.238,THE,201.208,201.298,THE,CH,201.068,201.208,AH,201.238,201.298,3.645,1.646,f,1948,52,0,1
PH00-1-2,1,1,12.655,213.843,213.873,THE,213.843,213.953,THE,M,213.763,213.843,IY,213.873,213.953,1.661,3.612,f,1948,52,1,1
PH00-1-2,2,1,2.45,216.313,216.373,THE,216.313,216.403,THE,sp,216.303,216.313,AH,216.373,216.403,1.83,2.186,f,1948,52,1,1
PH00-1-2,1,0,34.805,250.987,251.038,THAT,250.987,251.208,THE,N,250.918,250.987,AE,251.038,251.158,1.995,3.509,f,1948,52,1,0
PH00-1-2,1,1,9.095,260.043,260.083,THIS,260.043,260.303,THAT,N,259.963,260.043,IH,260.083,260.123,2.27,3.524,f,1948,52,1,1
PH00-1-2,2,1,17.005,277.018,277.068,THERE,277.018,277.308,THIS,sp,276.988,277.018,EH,277.068,277.178,2.611,2.298,f,1948,52,1,1
PH00-1-2,1,2,32.089,309.238,309.308,THAT,309.238,309.397,THERE,L,309.147,309.238,AH,309.308,309.358,1.76,4.545,f,1948,52,1,1
PH00-1-2,1,1,1.121,310.418,310.488,THE,310.418,310.518,THAT,AH,310.388,310.418,AH,310.488,310.518,3.555,1.688,f,1948,52,1,1
PH00-1-2,1,1,12.425,322.883,322.913,THE,322.883,322.943,THE,L,322.833,322.883,AH,322.913,322.943,1.831,3.277,f,1948,52,1,1
PH00-1-2,1,1,12.095,334.928,334.968,THOUGH,334.928,335.038,THE,N,334.888,334.928,OW,334.968,335.038,1.531,6.532,f,1948,52,1,1
PH00-1-2,1,1,2.749,337.468,337.518,THERE,337.468,337.787,THOUGH,L,337.398,337.468,EH,337.518,337.638,1.76,1.705,f,1948,52,1,1
PH00-1-2,1,1,7.811,345.538,345.568,THE,345.538,345.598,THERE,V,345.507,345.538,AH,345.568,345.598,1.471,6.118,f,1948,52,1,1
PH00-1-2,1,1,1.55,347.048,347.107,THE,347.048,347.148,THE,NG,347.008,347.048,AH,347.107,347.148,1.825,3.288,f,1948,52,1,1
PH00-1-2,1,1,28.364,375.262,375.313,THIS,375.262,375.512,THE,N,375.173,375.262,IH,375.313,375.362,1.97,4.061,f,1948,52,1,1
PH00-1-2,1,1,0.821,376.113,376.213,THEY,376.113,376.333,THIS,AH,376.032,376.113,EY,376.213,376.333,1.91,4.712,f,1948,52,1,1
PH00-1-2,1,1,5.07,381.083,381.132,THOUGH,381.083,381.403,THEY,N,381.002,381.083,OW,381.132,381.403,2.02,3.96,f,1948,52,1,1
PH00-1-2,1,1,8.055,389.278,389.358,THAT,389.278,389.458,THOUGH,OW,389.088,389.278,AH,389.358,389.418,1.09,4.587,f,1948,52,1,1
PH00-1-2,2,1,0.43,389.668,389.708,THERE,389.668,389.888,THAT,sp,389.637,389.668,EH,389.708,389.788,1.49,4.698,f,1948,52,1,1
PH00-1-2,1,2,4.664,394.333,394.443,THAT,394.333,394.552,THERE,OW,394.153,394.333,AH,394.443,394.512,1.635,3.67,f,1948,52,1,1
PH00-1-2,0,1,1.381,395.703,395.743,THEM,395.703,395.933,THAT,sp,395.633,395.703,EH,395.743,395.883,1.18,3.39,f,1948,52,0,1
PH00-1-2,0,0,0.5,396.303,396.343,THEY,396.303,396.433,THEM,sp,396.203,396.303,EY,396.343,396.433,0.98,4.082,f,1948,52,0,0
PH00-1-2,0,0,0.86,397.123,397.173,THEY,397.123,397.293,THEY,IY,397.013,397.123,EY,397.173,397.293,1.28,3.906,f,1948,52,0,0
PH00-1-2,2,0,13.976,410.949,410.999,THIS,410.949,411.269,THEY,sp,410.899,410.949,IH,410.999,411.069,1.91,4.712,f,1948,52,1,0
PH00-1-2,1,2,2.339,413.548,413.578,THE,413.548,413.608,THIS,L,413.438,413.548,AH,413.578,413.608,1.499,4.003,f,1948,52,1,1
PH00-1-2,1,1,1.17,414.708,414.748,THE,414.708,414.778,THE,V,414.647,414.708,AH,414.748,414.778,2.43,2.881,f,1948,52,1,1
PH00-1-2,0,1,5.725,420.212,420.273,THE,420.212,420.503,THE,sp,420.043,420.212,IY,420.273,420.503,1.57,4.459,f,1948,52,0,1
PH00-1-2,2,0,14.883,435.316,435.356,THE,435.316,435.386,THE,M,435.216,435.316,AH,435.356,435.386,1.578,1.901,f,1948,52,1,0
